name,price_text,price_value,currency,url,gem_type,weight_carat,clarity,size_mm,colour,shape_cut,treatment,scraped_at,raw_description_text
2.19ct Natural Unheated Pink Sapphire,"Rs 825,000.00",825000.0,LKR,https://wijayagems.com/products/2-19ct-natural-pink-sapphire,Natural Unheated Pink Sapphire,2.19,,9.4 x6.5 x4.1 mm,Pink Spphire Shape,Oval shape,,2025-09-01T13:00:38.215838+00:00,"Gem type: Natural Unheated Pink Sapphire
Weight: 2.19 carat
Size :  9.4 x6.5 x4.1 mm
Colour: Pink Spphire
Shape & Cut: Oval shape / Step out
SKU : 11M-88(N)"
2.45ct Natural Pink Sapphire,"Rs 410,300.00",410300.0,LKR,https://wijayagems.com/products/2-45ct-natural-pink-sapphire,Natural Pink Sapphire,2.45,,9x7 mm,Medium Pink Shape,Oval,,2025-09-01T13:00:45.428972+00:00,"Gem type: Natural Pink Sapphire
Weight: 2.45 carat
Size : 9x7 mm
Colour: Medium Pink
Shape & Cut: Oval / Step Cut
SKU : CR-5719 ."
1.64ct Natural Pink Sapphire,"Rs 365,700.00",365700.0,LKR,https://wijayagems.com/products/1-64ct-natural-pink-sapphire-1,Natural Pink Sapphire,1.64,,8.1 x6.1 mm,Pink Shape,Oval,,2025-09-01T13:00:51.881157+00:00,"Gem type: Natural Pink Sapphire
Weight: 1.64 carat
Size : 8.1 x6.1  mm
Colour: Pink
Shape & Cut:  Oval / Step Cut
SKU : CR-5102"
0.70ct Natural Unheated Pink Sapphire,"Rs 289,900.00",289900.0,LKR,https://wijayagems.com/products/0-70ct-natural-unheated-pink-sapphire,Natural Unheated Pink Sapphire,0.70,,5 mm,Pink Size,Cushion,,2025-09-01T13:01:00.516440+00:00,"Gem type: Natural Unheated Pink Sapphire
Weight: 0.70carat
Colour: Pink
Size : 5 mm
Shape & Cut: Cushion/ Step Cut
SKU : 11M-55"
1.45ct Natural Ruby,"Rs 401,400.00",401400.0,LKR,https://wijayagems.com/products/1-45ct-natural-ruby,Natural Ruby,1.45,,6.4x5.5x4.3 mm,Vivid red Shape,Cushion,,2025-09-01T13:01:08.598749+00:00,"Gem type: Natural Ruby
Weight: 1.45carat
Size: 6.4x5.5x4.3 mm
Colour: Vivid red
Shape & Cut: Cushion / Step Cut
SKU : CR-6429"
1.33ct Natural Ruby,"Rs 446,000.00",446000.0,LKR,https://wijayagems.com/products/1-33ct-natural-ruby-2,Natural Ruby,1.33,,6.1 mm,VIvid red Shape,Round,,2025-09-01T13:01:15.177273+00:00,"Gem type: Natural Ruby
Weight: 1.33carat
Size: 6.1 mm
Colour: VIvid red
Shape & Cut: Round / Step Cut
SKU : BO-RU-32 ."
1.20ct Natural Pink Sapphire 2 pcs,"Rs 138,300.00",138300.0,LKR,https://wijayagems.com/products/1-20-ct-natural-pink-sapphire-2-pcs,Natural Pink Sapphire,1.20,Eye Clean Size,5 × 4 mm,,Cushion,,2025-09-01T13:01:31.277425+00:00,"Gem type: Natural Pink Sapphire
Weight: 1.20 carat
Clarity: Eye Clean
Size: 5 × 4 mm
Shape & Cut: Cushion / Step Cut"
1.04ct Natural Pink Sapphire 2 pcs,"Rs 150,800.00",150800.0,LKR,https://wijayagems.com/products/1-04ct-natural-pink-sapphire-2-pcs,Natural Pink Sapphire,1.04,Eye Clean Size,6.0 × 4.5 mm,,Pear,,2025-09-01T13:01:40.176689+00:00,"Gem type: Natural Pink Sapphire
Weight: 1.04 carat
Clarity: Eye Clean
Size: 6.0 × 4.5 mm
Shape & Cut: Pear, Step Cut"
1.33ct Natural Pink Sapphire 2 pcs,"Rs 191,800.00",191800.0,LKR,https://wijayagems.com/products/1-33ct-natural-pink-sapphire-2-pcs,Natural Pink Sapphire,1.33,Eye Clean Size,6.0 × 4.5 mm,,Pear,,2025-09-01T13:01:49.881282+00:00,"Gem type: Natural Pink Sapphire
Weight: 1.33 carat
Clarity: Eye Clean
Size: 6.0 × 4.5 mm
Shape & Cut: Pear, Step Cut"
1.65ct Natural Pink Sapphire 2 pcs,"Rs 238,600.00",238600.0,LKR,https://wijayagems.com/products/1-65ct-natural-pink-sapphire-2-pcs,Natural Pink Sapphire,1.65,Eye Clean Size,6.7 × 4.5 mm,,Oval,,2025-09-01T13:01:58.830288+00:00,"Gem type: Natural Pink Sapphire
Weight: 1.65carat
Clarity: Eye Clean
Size: 6.7 × 4.5 mm
Shape & Cut: Oval, Step Cut"
